"chemical.id","bottle.id","conc","plate.id","well","date","MO24","DP24","SM24","MORT","CRAN","AXIS","EDEM","MUSC","LTRK","BRN_","SKIN","NC__","TCHR","DNC_"
"P215706","P215706","10","25484","A03","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","B03","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","A04","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","B04","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","A05","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","B05","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","A06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25484","B06","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","A07","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","B07","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","A08","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","B08","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","A09","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","B09","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","A10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25484","B10","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","A11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25484","B11","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","A12","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25484","B12","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","A01","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","B01","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","A02","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","B02","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","A03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25485","B03","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","A04","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","B04","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","A05","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","B05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25485","A06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25485","B06","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","A07","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","B07","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","A08","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","B08","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","A09","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","B09","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","A10","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","B10","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","A11","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","B11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25485","A12","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25485","B12","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25486","A01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","B01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","A02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","B02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","A03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","B03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","A04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","B04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","A05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","B05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","A06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","B06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","A07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","B07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","A08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","B08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","A09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","B09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","A10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","B10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","A11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","B11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","A12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25486","B12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","A01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","B01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","A02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","B02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","A03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","B03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","A04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","B04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","A05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","B05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","A06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","B06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","A07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","B07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","A08","20220506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"P215706","P215706","10","25487","B08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","A09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","B09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","A10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","B10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","A11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","B11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","A12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25487","B12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","A01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","B01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","A02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","B02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","A03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","B03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","A04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","B04","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25488","A05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","B05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","A06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","B06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","A07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","B07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","A08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","B08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","A09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","B09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","A10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","B10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","A11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","B11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","A12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25488","B12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","A01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","B01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","A02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","B02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","A03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","B03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","A04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","B04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","A05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","B05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","A06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","B06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","A07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","B07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","A08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","B08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","A09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","B09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","A10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","B10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","A11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","B11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","A12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25489","B12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","A01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","B01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","A02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","B02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","A03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","B03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","A04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","B04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","A05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","B05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","A06","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","10","25490","B06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","A07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","B07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","A08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","B08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","A09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","B09","20220506",0,0,0,0,1,1,1,1,1,0,0,1,0,0
"P215706","P215706","10","25490","A10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","B10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","A11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","B11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","A12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25490","B12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","A12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25492","B12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B02","20220506",0,0,0,0,1,0,1,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","A12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","10","25493","B12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
