chemical.id,bottle.id,conc,plate.id,well,total.dist
1174,P215706,1,25493,F07,0.51477419116324
1174,P215706,1,25493,F08,0.0829999994045945
1174,P215706,1,25493,F09,0.108376343323979
1174,P215706,1,25493,F10,0.0517526888238486
1174,P215706,1,25493,F11,0.0718064503644102
1174,P215706,1,25493,F12,0.0335053768689914
1174,P215706,5,25484,C01,0.149903224520786
1174,P215706,5,25484,C02,0.0251827957008475
1174,P215706,5,25484,C03,0.00215053766645411
1174,P215706,5,25484,C04,NA
1174,P215706,5,25484,C05,0.0149892474855146
1174,P215706,5,25484,C06,0.0625053777169156
1174,P215706,5,25484,C07,0.0328172046731236
1174,P215706,5,25484,C08,0.0142795696694364
1174,P215706,5,25484,C09,0.00349462368795948
1174,P215706,5,25484,C10,0.024623655503796
1174,P215706,5,25484,C11,0.0135483873947975
1174,P215706,5,25484,C12,0.0332150537801046
1174,P215706,5,25484,D01,0.0497419356558753
1174,P215706,5,25484,D02,0.0342258075552602
1174,P215706,5,25484,D03,0.0212903226255089
1174,P215706,5,25484,D04,0.00364516130698625
1174,P215706,5,25484,D05,0
1174,P215706,5,25484,D06,0.0484838719649981
1174,P215706,5,25484,D07,0.0136989249337104
1174,P215706,5,25484,D08,NA
1174,P215706,5,25484,D09,0
1174,P215706,5,25484,D10,0
1174,P215706,5,25484,D11,0
1174,P215706,5,25484,D12,0.0315161301724372
1174,P215706,5,25485,C01,0
1174,P215706,5,25485,C02,NA
1174,P215706,5,25485,C03,0.0122258065528767
1174,P215706,5,25485,C04,0.0082580645077972
1174,P215706,5,25485,C05,0.0341290328451382
1174,P215706,5,25485,C06,0.289741934066819
1174,P215706,5,25485,C07,0.0634623648178193
1174,P215706,5,25485,C08,0
1174,P215706,5,25485,C09,0
1174,P215706,5,25485,C10,0
1174,P215706,5,25485,C11,0.0436559124018557
1174,P215706,5,25485,C12,0
1174,P215706,5,25485,D01,0.072634409151731
1174,P215706,5,25485,D02,NA
1174,P215706,5,25485,D03,0.0930860215617763
1174,P215706,5,25485,D04,0.0455268822730549
1174,P215706,5,25485,D05,0.00111827959296524
1174,P215706,5,25485,D06,0
1174,P215706,5,25485,D07,0.10208602009281
1174,P215706,5,25485,D08,0.0309677409328601
1174,P215706,5,25485,D09,0.0711720421189262
1174,P215706,5,25485,D10,0
1174,P215706,5,25485,D11,NA
1174,P215706,5,25485,D12,0.00363440859702326
1174,P215706,5,25486,C01,0.0815053768856551
1174,P215706,5,25486,C02,0.017827956827097
1174,P215706,5,25486,C03,0.0970645162367052
1174,P215706,5,25486,C04,0.0865591384710804
1174,P215706,5,25486,C05,0.196075268089771
1174,P215706,5,25486,C06,0.0216344085632152
1174,P215706,5,25486,C07,0.0420645168551835
1174,P215706,5,25486,C08,0.0471505360898151
1174,P215706,5,25486,C09,0.00216129033636022
1174,P215706,5,25486,C10,0.420129034708264
1174,P215706,5,25486,C11,0.4502473101821
1174,P215706,5,25486,C12,0.00555913983493723
1174,P215706,5,25486,D01,0.0684301072871813
1174,P215706,5,25486,D02,0.11635483813382
1174,P215706,5,25486,D03,0.216569892378644
1174,P215706,5,25486,D04,0.0687634410556926
1174,P215706,5,25486,D05,0.0838279571504362
1174,P215706,5,25486,D06,0.154129031404693
1174,P215706,5,25486,D07,0.0643118281838714
1174,P215706,5,25486,D08,0.128322579487357
1174,P215706,5,25486,D09,0.0347419353902981
1174,P215706,5,25486,D10,0.137731182759488
1174,P215706,5,25486,D11,0.208612902109982
1174,P215706,5,25486,D12,0.0558602141757165
1174,P215706,5,25487,C01,0.0297741939624151
1174,P215706,5,25487,C02,0.00441935482204601
1174,P215706,5,25487,C03,0.0933548378688034
1174,P215706,5,25487,C04,0.0724623657522664
1174,P215706,5,25487,C05,0.0466774186540034
1174,P215706,5,25487,C06,0.662483863933112
1174,P215706,5,25487,C07,0.167806452961378
1174,P215706,5,25487,C08,0.234860213493468
1174,P215706,5,25487,C09,0.190967739589753
1174,P215706,5,25487,C10,0.0768709669830979
1174,P215706,5,25487,C11,0.239516129056292
1174,P215706,5,25487,C12,0.0728709680098359
1174,P215706,5,25487,D01,0
1174,P215706,5,25487,D02,0.00192473123791397
1174,P215706,5,25487,D03,0.138720428230622
1174,P215706,5,25487,D04,0.265817203108341
1174,P215706,5,25487,D05,1.16907527481997
1174,P215706,5,25487,D06,0.312763440032159
1174,P215706,5,25487,D07,NA
1174,P215706,5,25487,D08,0.143397849573884
1174,P215706,5,25487,D09,0.658892474507773
1174,P215706,5,25487,D10,0.7477419354342
1174,P215706,5,25487,D11,0.385193546613057
1174,P215706,5,25487,D12,0
1174,P215706,5,25488,C01,0.0812688169860712
1174,P215706,5,25488,C02,NA
1174,P215706,5,25488,C03,0.0824516123981887
1174,P215706,5,25488,C04,0
1174,P215706,5,25488,C05,0.102849462339955
1174,P215706,5,25488,C06,0.940731180611477
1174,P215706,5,25488,C07,0.400913980218672
1174,P215706,5,25488,C08,0.397935485968026
1174,P215706,5,25488,C09,0.299892473445144
1174,P215706,5,25488,C10,0.00170967735910928
1174,P215706,5,25488,C11,NA
1174,P215706,5,25488,C12,0.0516344088540282
1174,P215706,5,25488,D01,0.158870968086425
1174,P215706,5,25488,D02,0.0309677423248368
1174,P215706,5,25488,D03,0.167978495920217
1174,P215706,5,25488,D04,0.201903224692389
1174,P215706,5,25488,D05,0.0922258063670128
1174,P215706,5,25488,D06,0.209311826655301
1174,P215706,5,25488,D07,0.527010751507615
1174,P215706,5,25488,D08,NA
1174,P215706,5,25488,D09,0.258483870976394
1174,P215706,5,25488,D10,0.111913979213725
1174,P215706,5,25488,D11,0.035430107946678
1174,P215706,5,25488,D12,0.300483870490264
1174,P215706,5,25489,C01,0.150827957217091
1174,P215706,5,25489,C02,0.299559138074357
1174,P215706,5,25489,C03,0.697150539326411
1174,P215706,5,25489,C04,0.117043010970598
1174,P215706,5,25489,C05,0.0872365587180661
1174,P215706,5,25489,C06,0.012817204238907
1174,P215706,5,25489,C07,0.297688171968505
1174,P215706,5,25489,C08,0.0936236548167403
1174,P215706,5,25489,C09,0.142365591380224
1174,P215706,5,25489,C10,0.38211828201849
1174,P215706,5,25489,C11,0.0640967746655787
1174,P215706,5,25489,C12,0.449118278660281
1174,P215706,5,25489,D01,NA
1174,P215706,5,25489,D02,0.523752687098358
1174,P215706,5,25489,D03,0.387526882552011
1174,P215706,5,25489,D04,0.16896774295357
1174,P215706,5,25489,D05,2.41539784284529
1174,P215706,5,25489,D06,0.647354837386839
1174,P215706,5,25489,D07,0.235032258895777
1174,P215706,5,25489,D08,0.243591398721741
1174,P215706,5,25489,D09,0.123258064671229
1174,P215706,5,25489,D10,NA
1174,P215706,5,25489,D11,NA
1174,P215706,5,25489,D12,0.793612899719387
1174,P215706,5,25490,C01,0.0661505385432192
1174,P215706,5,25490,C02,0.293053761164668
1174,P215706,5,25490,C03,0.231827958817444
1174,P215706,5,25490,C04,0.160107526046935
1174,P215706,5,25490,C05,0.899397844348543
1174,P215706,5,25490,C06,0.336107528337868
1174,P215706,5,25490,C07,NA
1174,P215706,5,25490,C08,1.17959140048873
1174,P215706,5,25490,C09,0.47467742015117
1174,P215706,5,25490,C10,1.39016128902233
1174,P215706,5,25490,C11,1.26151613162089
1174,P215706,5,25490,C12,0.312924730761718
1174,P215706,5,25490,D01,0.108225803541881
1174,P215706,5,25490,D02,0.205881718986778
1174,P215706,5,25490,D03,0.217602150574807
1174,P215706,5,25490,D04,0.218645161758828
1174,P215706,5,25490,D05,0.437215046816936
1174,P215706,5,25490,D06,0.870397855597799
1174,P215706,5,25490,D07,NA
1174,P215706,5,25490,D08,0.258677421518231
1174,P215706,5,25490,D09,0.0786021511641242
1174,P215706,5,25490,D10,0.0747096780487286
1174,P215706,5,25490,D11,0.168956989202128
1174,P215706,5,25490,D12,0.882193543417479
1174,P215706,5,25492,C01,0.0996344099922846
1174,P215706,5,25492,C02,0.874129034338459
1174,P215706,5,25492,C03,1.45334408936962
1174,P215706,5,25492,C04,0.649655920443355
1174,P215706,5,25492,C05,0.115935484648392
1174,P215706,5,25492,C06,0.804881723096935
1174,P215706,5,25492,C07,0.276397847840863
1174,P215706,5,25492,C08,0.158193548199951
1174,P215706,5,25492,C09,1.14212902879683
1174,P215706,5,25492,C10,0.164440860551211
1174,P215706,5,25492,C11,1.96643009946071
1174,P215706,5,25492,C12,0.378978493713563
1174,P215706,5,25492,D01,0.746075268153862
1174,P215706,5,25492,D02,0.265408605577484
1174,P215706,5,25492,D03,1.03733332903795
1174,P215706,5,25492,D04,0.444967742969272
1174,P215706,5,25492,D05,0.751946237138523
1174,P215706,5,25492,D06,0.0577311836263185
1174,P215706,5,25492,D07,0.266946235331156
1174,P215706,5,25492,D08,0.238946238833089
1174,P215706,5,25492,D09,0.316548388010712
1174,P215706,5,25492,D10,0.2384301077935
1174,P215706,5,25492,D11,2.05305376841176
1174,P215706,5,25492,D12,0.492666669750726
1174,P215706,5,25493,C01,0.508494620962489
1174,P215706,5,25493,C02,0.79398924432775
1174,P215706,5,25493,C03,0.886311830211711
1174,P215706,5,25493,C04,0.837021501554597
1174,P215706,5,25493,C05,0.140903224307363
1174,P215706,5,25493,C06,1.31379568416585
1174,P215706,5,25493,C07,0.580333333182078
1174,P215706,5,25493,C08,0.958655916154385
1174,P215706,5,25493,C09,0.218741933664968
1174,P215706,5,25493,C10,0.120483872791131
1174,P215706,5,25493,C11,0.401215055576896
1174,P215706,5,25493,C12,0.446021504419786
1174,P215706,5,25493,D01,0.307870966532538
1174,P215706,5,25493,D02,0.10675268628264
1174,P215706,5,25493,D03,0.431182796275744
1174,P215706,5,25493,D04,1.48561290611503
1174,P215706,5,25493,D05,0.749989242963894
1174,P215706,5,25493,D06,0.402129034681987
1174,P215706,5,25493,D07,0.822870969652169
1174,P215706,5,25493,D08,0.290763440491852
1174,P215706,5,25493,D09,1.93315053002168
1174,P215706,5,25493,D10,0.123892473317282
1174,P215706,5,25493,D11,0.207451613599895
1174,P215706,5,25493,D12,0.251709676678142
1174,P215706,10,25484,A01,0
1174,P215706,10,25484,A02,0
1174,P215706,10,25484,A03,NA
1174,P215706,10,25484,A04,NA
1174,P215706,10,25484,A05,NA
1174,P215706,10,25484,A06,0
1174,P215706,10,25484,A07,NA
1174,P215706,10,25484,A08,NA
1174,P215706,10,25484,A09,NA
1174,P215706,10,25484,A10,0
1174,P215706,10,25484,A11,0
1174,P215706,10,25484,A12,NA
1174,P215706,10,25484,B01,NA
1174,P215706,10,25484,B02,NA
1174,P215706,10,25484,B03,NA
1174,P215706,10,25484,B04,NA
1174,P215706,10,25484,B05,NA
1174,P215706,10,25484,B06,NA
1174,P215706,10,25484,B07,NA
1174,P215706,10,25484,B08,NA
1174,P215706,10,25484,B09,NA
1174,P215706,10,25484,B10,NA
1174,P215706,10,25484,B11,NA
1174,P215706,10,25484,B12,NA
1174,P215706,10,25485,A01,NA
1174,P215706,10,25485,A02,NA
1174,P215706,10,25485,A03,0
1174,P215706,10,25485,A04,NA
1174,P215706,10,25485,A05,NA
1174,P215706,10,25485,A06,0
1174,P215706,10,25485,A07,NA
1174,P215706,10,25485,A08,NA
1174,P215706,10,25485,A09,NA
1174,P215706,10,25485,A10,NA
1174,P215706,10,25485,A11,NA
1174,P215706,10,25485,A12,NA
1174,P215706,10,25485,B01,NA
1174,P215706,10,25485,B02,NA
1174,P215706,10,25485,B03,NA
1174,P215706,10,25485,B04,NA
1174,P215706,10,25485,B05,0
1174,P215706,10,25485,B06,NA
1174,P215706,10,25485,B07,NA
1174,P215706,10,25485,B08,NA
1174,P215706,10,25485,B09,NA
1174,P215706,10,25485,B10,NA
1174,P215706,10,25485,B11,0
1174,P215706,10,25485,B12,NA
1174,P215706,10,25486,A01,0.732225807623998
1174,P215706,10,25486,A02,0.103881719992846
1174,P215706,10,25486,A03,0.329569894419883
1174,P215706,10,25486,A04,0.0805053755801211
1174,P215706,10,25486,A05,0.0309784954553971
1174,P215706,10,25486,A06,0.790247312877127
1174,P215706,10,25486,A07,0.178290321181218
1174,P215706,10,25486,A08,0.655139779251429
1174,P215706,10,25486,A09,0.364483870786204
1174,P215706,10,25486,A10,0.097118278745041
1174,P215706,10,25486,A11,0.0284086019201304
1174,P215706,10,25486,A12,0.206494619288752
1174,P215706,10,25486,B01,0.00289247313173869
1174,P215706,10,25486,B02,0.0914301088340179
1174,P215706,10,25486,B03,0.487064513457959
1174,P215706,10,25486,B04,0.260580646334797
1174,P215706,10,25486,B05,0.293451615438987
1174,P215706,10,25486,B06,0.388924728297899
1174,P215706,10,25486,B07,0.107666667030063
1174,P215706,10,25486,B08,1.04735483914133
1174,P215706,10,25486,B09,0.0660430100015414
1174,P215706,10,25486,B10,0.0301505380900957
1174,P215706,10,25486,B11,0.0104731181936879
1174,P215706,10,25486,B12,0.055462365629532
1174,P215706,10,25487,A01,0
1174,P215706,10,25487,A02,0.178473118973035
1174,P215706,10,25487,A03,0.490021504561908
1174,P215706,10,25487,A04,0.00533333328622644
1174,P215706,10,25487,A05,0.0462042998162008
1174,P215706,10,25487,A06,0.47952688549475
1174,P215706,10,25487,A07,0.385903220783959
1174,P215706,10,25487,A08,NA
1174,P215706,10,25487,A09,0.0160322578683976
1174,P215706,10,25487,A10,0.199096776204564
1174,P215706,10,25487,A11,0.0429784945582831
1174,P215706,10,25487,A12,0.0608817202750072
1174,P215706,10,25487,B01,0.0207311828290262
1174,P215706,10,25487,B02,0.0100967739858935
1174,P215706,10,25487,B03,0.160182794255595
1174,P215706,10,25487,B04,0
1174,P215706,10,25487,B05,0.131666664955437
1174,P215706,10,25487,B06,0
1174,P215706,10,25487,B07,0.014602150968326
1174,P215706,10,25487,B08,0.253709679980192
1174,P215706,10,25487,B09,0.567215062117064
1174,P215706,10,25487,B10,0.277215051074182
1174,P215706,10,25487,B11,0.0663225809412617
1174,P215706,10,25487,B12,0.297397846776632
1174,P215706,10,25488,A01,0.0426344086406051
1174,P215706,10,25488,A02,0.175483871331458
1174,P215706,10,25488,A03,0.0899892472611961
1174,P215706,10,25488,A04,0.210903223644021
1174,P215706,10,25488,A05,0.0457311827409011
1174,P215706,10,25488,A06,0.715204302341707
1174,P215706,10,25488,A07,0.707763440826887
1174,P215706,10,25488,A08,0
1174,P215706,10,25488,A09,0.0906881726877664
1174,P215706,10,25488,A10,0.0378602154312595
1174,P215706,10,25488,A11,0.122311829198753
1174,P215706,10,25488,A12,0.0423118284633083
1174,P215706,10,25488,B01,0.223182795989898
1174,P215706,10,25488,B02,0.0309462365443988
1174,P215706,10,25488,B03,0.0199354838940405
1174,P215706,10,25488,B04,NA
1174,P215706,10,25488,B05,0.0912150552756683
1174,P215706,10,25488,B06,0.17784946309703
1174,P215706,10,25488,B07,0.16446236709273
1174,P215706,10,25488,B08,0.249838708028678
1174,P215706,10,25488,B09,0.949569895623192
1174,P215706,10,25488,B10,0.0523548387391593
1174,P215706,10,25488,B11,0.0558602143359441
1174,P215706,10,25488,B12,0
1174,P215706,10,25489,A01,0.440086015820583
1174,P215706,10,25489,A02,0.783344079329762
1174,P215706,10,25489,A03,0.0963870949482405
1174,P215706,10,25489,A04,0.00941935502072816
1174,P215706,10,25489,A05,0.0786344086931597
1174,P215706,10,25489,A06,0.549903227356813
1174,P215706,10,25489,A07,0.202989247297087
1174,P215706,10,25489,A08,0.0893870963845202
1174,P215706,10,25489,A09,0.271354841729326
1174,P215706,10,25489,A10,0.449150540615602
1174,P215706,10,25489,A11,0.326258065158962
1174,P215706,10,25489,A12,1.04434408071221
1174,P215706,10,25489,B01,1.24692473205818
1174,P215706,10,25489,B02,0.0961182794423514
1174,P215706,10,25489,B03,0.221591396637822
1174,P215706,10,25489,B04,0.0478279559162035
1174,P215706,10,25489,B05,0.304172041315225
1174,P215706,10,25489,B06,0.105634407971495
1174,P215706,10,25489,B07,0.0703333329649703
1174,P215706,10,25489,B08,0.0676881719220389
1174,P215706,10,25489,B09,0.0616236566616002
1174,P215706,10,25489,B10,0.245354839350267
1174,P215706,10,25489,B11,0.557236561571719
1174,P215706,10,25489,B12,0.202139782023326
1174,P215706,10,25490,A01,0.19945161244882
1174,P215706,10,25490,A02,0.156731183891014
1174,P215706,10,25490,A03,0.228731182914588
1174,P215706,10,25490,A04,0.158365593722431
1174,P215706,10,25490,A05,0.282967745196275
1174,P215706,10,25490,A06,NA
1174,P215706,10,25490,A07,0.380397851588905
1174,P215706,10,25490,A08,6.44567743344333
1174,P215706,10,25490,A09,0.450440857319101
1174,P215706,10,25490,A10,0.0385698932473377
1174,P215706,10,25490,A11,0.0966774197996304
1174,P215706,10,25490,A12,0.0726021499403061
1174,P215706,10,25490,B01,0.754537627902082
1174,P215706,10,25490,B02,1.86354838808378
1174,P215706,10,25490,B03,0.0974301077345366
1174,P215706,10,25490,B04,0.500623652270885
1174,P215706,10,25490,B05,0.154645161983627
1174,P215706,10,25490,B06,0.769258064928875
1174,P215706,10,25490,B07,0.572236559243612
1174,P215706,10,25490,B08,0.167193546730985
1174,P215706,10,25490,B09,NA
1174,P215706,10,25490,B10,0.124978494740302
1174,P215706,10,25490,B11,0.186688173842687
1174,P215706,10,25490,B12,0.0673333319925492
1174,P215706,10,25492,A01,0.718107521053283
1174,P215706,10,25492,A02,1.31748387177465
1174,P215706,10,25492,A03,0.796204304542913
1174,P215706,10,25492,A04,0.447193548083305
1174,P215706,10,25492,A05,0.179182795186837
1174,P215706,10,25492,A06,1.22007527947426
1174,P215706,10,25492,A07,0.625505380392555
1174,P215706,10,25492,A08,0.454645162508372
1174,P215706,10,25492,A09,1.72596774358423
1174,P215706,10,25492,A10,0.438903226567212
1174,P215706,10,25492,A11,1.04559138974035
1174,P215706,10,25492,A12,1.24980645530647
1174,P215706,10,25492,B01,3.89234407879012
1174,P215706,10,25492,B02,0.542333334163632
1174,P215706,10,25492,B03,0.631720426181952
1174,P215706,10,25492,B04,0.870365591299149
1174,P215706,10,25492,B05,1.20594623789031
1174,P215706,10,25492,B06,0.90150537806493
1174,P215706,10,25492,B07,0.104483870408868
1174,P215706,10,25492,B08,0.563526881798621
1174,P215706,10,25492,B09,0.440967741272142
1174,P215706,10,25492,B10,0.473430105274723
1174,P215706,10,25492,B11,0.497677418333228
1174,P215706,10,25492,B12,0.554139783115236
1174,P215706,10,25493,A01,0.67692473541785
1174,P215706,10,25493,A02,0.305494622958283
1174,P215706,10,25493,A03,0.224182798136627
1174,P215706,10,25493,A04,0.425430108542724
1174,P215706,10,25493,A05,0.0850860224936598
1174,P215706,10,25493,A06,0.228892474505369
1174,P215706,10,25493,A07,0.143849462911647
1174,P215706,10,25493,A08,0.225569892234059
1174,P215706,10,25493,A09,0.338193551667275
1174,P215706,10,25493,A10,0.261698925156667
1174,P215706,10,25493,A11,0.191258065001939
1174,P215706,10,25493,A12,0.0712580651605642
1174,P215706,10,25493,B01,0.194935482355856
1174,P215706,10,25493,B02,NA
1174,P215706,10,25493,B03,0.156505376901678
1174,P215706,10,25493,B04,0.292698922857482
1174,P215706,10,25493,B05,0.515075265940639
1174,P215706,10,25493,B06,0.32081720407211
1174,P215706,10,25493,B07,0.32822581004071
1174,P215706,10,25493,B08,0.169096776995287
1174,P215706,10,25493,B09,0.0030860215906174
1174,P215706,10,25493,B10,0.0905591398377412
1174,P215706,10,25493,B11,0.0940430109859795
1174,P215706,10,25493,B12,0.0188279570110383
