bottle.id,casrn,chemical.id,chemical.name,plate.id,conc,well,EPR_max,MO24,any.effect,L1,L2,L3,D1,D2,D3,LPR_light_mean,LPR_dark_mean
P737470,50-32-8,1174,Benzo[a]pyrene,19843,1,D07,17.0139,0,0,0,10.4330001100898,3.42900002002716,114.913999825716,28.0189992021769,14.0090001821518,4.621,52.314
P737470,50-32-8,1174,Benzo[a]pyrene,19843,5,E07,8.5504,0,0,5.56299990415573,0.986000016331674,1.19400000572205,281.261001110077,62.8360004797578,14.4770001173019,2.581,119.525
P737470,50-32-8,1174,Benzo[a]pyrene,19843,5,F07,14.5399,0,0,8.54600012302399,10.3360000252724,4.66250002384186,341.595499515533,336.101499974728,235.882499694824,7.848,304.526
P737470,50-32-8,1174,Benzo[a]pyrene,19843,10,G07,19.7266,0,0,13.125,1.88100001215935,1.35350000858307,225.960499554872,256.609498172998,81.8214992284774,5.453,188.13
P737470,50-32-8,1174,Benzo[a]pyrene,19843,10,H07,19.9653,0,0,8.37699995189902,76.8039992898703,23.8640002310275,128.595999151469,188.840500235558,147.532499730587,36.348,154.99
P737470,50-32-8,1174,Benzo[a]pyrene,19843,0,A08,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
P737470,50-32-8,1174,Benzo[a]pyrene,19843,0,B08,5.5989,0,0,2.33399993181228,8.81049992889166,17.3090001344681,30.1845000982285,41.5050005107187,2.06500003859401,9.484,24.585
P737470,50-32-8,1174,Benzo[a]pyrene,19843,1,C08,9.8958,0,0,4.44999992847443,6.70049986243249,18.1949997320771,372.994501233101,302.422997891903,292.24950003624,9.782,322.556
P737470,50-32-8,1174,Benzo[a]pyrene,19843,1,D08,5.5339,0,0,0,3.80650007724762,2.1904999986291,145.709500491619,117.722500350326,99.9435015469791,1.999,121.125
P737470,50-32-8,1174,Benzo[a]pyrene,19843,5,E08,14.6702,0,0,1.36500000953674,0.633500009775162,4.6410000026226,197.267999358475,229.627000246197,185.798000462353,2.213,204.231
P737470,50-32-8,1174,Benzo[a]pyrene,19843,5,F08,17.6866,0,0,5.4310000538826,0.462500005960464,0,0,19.2659996002913,12.6335001885891,1.965,10.633
P737470,50-32-8,1174,Benzo[a]pyrene,19843,10,G08,8.1814,0,0,67.8100004196167,56.7159999758005,129.918499439955,339.532498776913,232.617998532951,220.993498422205,84.815,264.381
P737470,50-32-8,1174,Benzo[a]pyrene,19843,10,H08,8.0078,0,0,7.34699988365173,12.3270000964403,5.71799987554551,1.23300004005432,3.20200002193452,5.27299997210502,8.464,3.236
P737470,50-32-8,1174,Benzo[a]pyrene,19843,0,A09,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
P737470,50-32-8,1174,Benzo[a]pyrene,19843,0,B09,13.0859,0,0,4.7714999616146,5.22299998998642,1.82649996876716,472.393502116203,189.157500252127,232.801000781357,3.94,298.117
P737470,50-32-8,1174,Benzo[a]pyrene,19843,1,C09,9.6788,0,0,2.25799995660782,4.61000007390977,27.6520000398159,242.577499903738,305.740498200059,185.674501799047,11.507,244.664
P737470,50-32-8,1174,Benzo[a]pyrene,19843,1,D09,5.6858,0,0,1.31500005722046,24.6254997849464,9.84150008112192,281.216498105787,239.3620002307,204.744000852108,11.927,241.774
P737470,50-32-8,1174,Benzo[a]pyrene,19843,5,E09,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
P737470,50-32-8,1174,Benzo[a]pyrene,19843,5,F09,7.8342,0,0,1.7030000090599,0,1.19599997997284,0,1.62900000810624,74.2704991698265,0.966,25.3
P737470,50-32-8,1174,Benzo[a]pyrene,19843,10,G09,7.5304,0,0,22.2034994512796,6.18650006502867,0,113.25600078702,12.6455000657588,3.09099993109703,9.463,42.998
P737470,50-32-8,1174,Benzo[a]pyrene,19843,10,H09,4.4271,0,0,0.568000018596649,16.887999907136,17.2234998345375,294.968997880816,400.514001429081,244.971498608589,11.56,313.485
P737470,50-32-8,1174,Benzo[a]pyrene,19843,0,A10,6.684,0,0,0,3.77800011634827,13.5705000162125,129.207000315189,320.802498102188,301.864000976086,5.783,250.624
P737470,50-32-8,1174,Benzo[a]pyrene,19843,0,B10,7.487,0,0,0,2.31999993883073,11.1185001134872,194.9210014157,174.969998313114,249.432501144707,4.48,206.441
P737470,50-32-8,1174,Benzo[a]pyrene,19843,1,C10,8.789,0,0,7.18549989163876,8.87349998950958,9.11050000786782,398.513999912888,259.690500117838,117.085000872612,8.39,258.43
P737470,50-32-8,1174,Benzo[a]pyrene,19843,1,D10,7.053,0,0,47.7045001089572,8.72800031304358,22.5515003278852,96.0369992256165,183.619999557734,80.2359995841981,26.328,119.964
P737470,50-32-8,1174,Benzo[a]pyrene,19843,5,E10,9.0278,0,0,0.787000000476837,8.76850018650293,7.05800008773804,408.522498965264,309.919999480247,380.559502720833,5.538,366.334
P737470,50-32-8,1174,Benzo[a]pyrene,19843,5,F10,5.1649,0,0,0.34799998998642,0.573499977588655,0,0,0,5.68449997901916,0.307,1.895
P737470,50-32-8,1174,Benzo[a]pyrene,19843,10,G10,6.901,0,0,0,0,0,0,4.23250001482665,5.90599992871284,0,3.379
P737470,50-32-8,1174,Benzo[a]pyrene,19843,10,H10,7.2049,0,0,0,0,0.409500002861023,0,58.0520002543926,284.782001141459,0.137,114.278
P737470,50-32-8,1174,Benzo[a]pyrene,19843,0,A11,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
P737470,50-32-8,1174,Benzo[a]pyrene,19843,0,B11,3.5373,0,0,30.6585006117821,10.4869998693466,17.8855002224445,360.479498147964,289.291500508785,252.209500640631,19.677,300.66
P737470,50-32-8,1174,Benzo[a]pyrene,19843,1,C11,5.1866,0,0,32.2539997845888,12.6079999804497,8.43899995088577,229.039998114109,326.569499313832,287.972499743104,17.767,281.194
P737470,50-32-8,1174,Benzo[a]pyrene,19843,1,D11,3.6892,0,0,1.67699998617172,7.10700002312661,1.59449999732897,7.37900006771086,200.958500146866,111.595500618219,3.46,106.644
P737470,50-32-8,1174,Benzo[a]pyrene,19843,5,E11,9.0712,0,0,18.2560002803802,22.7654995322228,12.9780000150204,400.59199732542,328.28700196743,315.131501078606,18,348.004
P737470,50-32-8,1174,Benzo[a]pyrene,19843,5,F11,12.1094,0,0,5.72499990463257,0.888000011444092,6.11799991130829,13.2295003756881,147.467500001192,377.394499465823,4.244,179.364
P737470,50-32-8,1174,Benzo[a]pyrene,19843,10,G11,6.0764,0,0,0.980000019073486,2.06400004029274,4.02299997210502,121.633000284433,160.710000514984,152.910998363048,2.356,145.085
P737470,50-32-8,1174,Benzo[a]pyrene,19843,10,H11,8.7022,0,0,0.368999987840652,5.18049997091293,0.731000036001206,439.236000478268,314.032499909401,374.296998739243,2.093,375.855
P737470,50-32-8,1174,Benzo[a]pyrene,19843,0,A12,4.3186,0,0,0.579000011086464,20.6019998267293,5.1409999281168,51.7844998687506,144.525500006974,164.731500596739,8.774,120.347
P737470,50-32-8,1174,Benzo[a]pyrene,19843,0,B12,2.322,0,0,2.64799988269806,3.73999994993209,3.76650005578994,482.644997119903,410.058998852968,228.845500417054,3.385,373.85
P737470,50-32-8,1174,Benzo[a]pyrene,19843,1,C12,5.1215,0,0,21.3620000481605,5.36949998140335,11.0475000739098,133.204000022262,149.204499350861,119.982999041677,12.593,134.13
P737470,50-32-8,1174,Benzo[a]pyrene,19843,1,D12,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
P737470,50-32-8,1174,Benzo[a]pyrene,19843,5,E12,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
P737470,50-32-8,1174,Benzo[a]pyrene,19843,5,F12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P737470,50-32-8,1174,Benzo[a]pyrene,19843,10,G12,8.2031,0,0,4.0719999074936,2.95999994874,7.82399997115133,66.8209999874234,210.177000403404,160.798999905586,4.952,145.932
P737470,50-32-8,1174,Benzo[a]pyrene,19843,10,H12,18.8151,0,0,6.39800003916025,3.14599998295307,23.3740001097322,49.9704998843372,137.242000490427,100.780500069261,10.973,95.998
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,A01,12.6085,0,0,0,0,2.78049993515015,11.4220002889633,68.3349995836616,161.195000946522,0.927,80.317
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,B01,13.2596,0,0,161.895000293851,7.41799989342689,4.20049989223481,311.284000039101,162.627499379218,163.568999901414,57.838,212.493
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,C01,5.1215,0,0,19.6075003445148,5.88750010728837,8.95399987697601,241.540001630783,313.800500631332,320.373500078917,11.483,291.905
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,D01,8.4418,0,0,0.456000000238419,6.10550007224083,1.81050002574921,211.032999642193,104.409999689087,64.9090002961458,2.791,126.784
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,E01,30.2734,0,0,11.7619998157024,10.0929998755455,54.7595004104078,384.716999650002,357.812997009605,235.622500479221,25.538,326.051
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,F01,9.4184,0,0,0,0,0.411500006914139,99.3975002095103,92.8925002068281,114.762500375509,0.137,102.351
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,G01,35.6771,0,0,11.8739999756217,25.91800031811,12.7594999819994,96.1124988794326,41.7485004067421,166.159999415279,16.851,101.34
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,H01,18.7066,0,0,0,0,0.68400001525879,145.606999337673,217.790001086891,237.450998775661,0.228,200.283
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,A02,4.8611,0,0,0,0.423000007867813,12.9585001319647,6.40800005570053,329.850501835346,282.208498358727,4.461,206.156
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,B02,8.2465,0,0,4.10999990999699,0.217500001192093,6.57499995827675,126.989501148462,177.903001278639,79.2810003757477,3.634,128.058
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,C02,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,D02,29.4922,0,0,22.2719998210669,35.948999603279,18.5520001128316,46.1549998931587,11.1009998321533,0,25.591,19.085
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,E02,75.9982,0,0,0,0,3.83849995024503,8.95500010251998,5.45600003004075,286.462003111839,1.279,100.291
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,F02,14.1059,0,0,0,0.17849999666214,0.99049997329712,11.5060000866651,233.807999074459,64.1249993443489,0.39,103.146
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,G02,11.9792,0,0,42.0440000295639,21.1390000656247,2.66249999403954,356.899499952793,510.839999973774,0,21.949,289.246
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,H02,48.7196,0,0,24.8960000425577,0.631000019609928,12.0070001333952,29.0239999834448,446.269501969218,172.518001273274,12.511,215.937
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,A03,3.0816,0,0,4.69700001180172,0.492000013589859,17.2320002019406,118.505499914289,7.37499988079071,211.85999904573,7.474,112.58
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,B03,14.0625,0,0,2.84749996662139,19.5644998550415,18.2135001420975,354.26100002788,374.692500948906,360.130000829697,13.542,363.028
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,C03,8.724,0,0,1.43700003623962,11.530999943614,11.0390000119805,313.975499749184,353.559998810291,312.72350011766,8.002,326.753
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,D03,15.7335,0,0,1.71700000762939,1.01600003242493,0.488000005483627,36.0890003442765,96.9640001356602,122.69199988246,1.074,85.248
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,E03,51.888,0,0,12.3174996376038,12.1784999445081,28.6419998556376,404.098500967026,367.754998981953,329.430999159813,17.713,367.095
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,F03,22.3307,0,0,0.388000011444092,2.38250002264977,0,184.369999390095,128.505000168458,169.17149963975,0.924,160.682
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,G03,26.2587,0,0,22.4289996922016,3.6865000128746,5.4615000486374,400.774499773979,348.420001350343,378.991000473499,10.526,376.062
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,H03,40.8854,0,0,1.16199997067452,2.19349996745587,7.29100000858305,268.177497476339,235.198999881744,266.450999140739,3.549,256.609
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,A04,10.1563,0,0,0,7.59449992328882,12.8890002667904,399.748002551496,0,196.281500190497,6.828,198.677
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,B04,18.7283,0,0,0.288500010967255,0.765499979257584,5.55150005966425,184.32200088352,129.58450021781,81.1874998547137,2.202,131.698
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,C04,14.6702,0,0,92.0634996518493,10.864000171423,0.354000002145767,461.867000430822,111.504499576986,65.3960000276566,34.427,212.923
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,D04,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,E04,58.4853,0,0,14.0839996039867,0.307500004768372,1.2080000564456,365.711500287056,156.733499884605,112.562999680638,5.2,211.669
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,F04,17.296,0,0,1.12699998915195,26.9869995713234,44.6785007715224,244.178999423981,251.420499943197,187.758999805897,24.264,227.786
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,G04,23.2205,0,0,5.14149992167949,3.40749993920326,1.1599999666214,69.5495000137016,25.8054997771978,129.998000741005,3.236,75.118
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,H04,46.0721,0,0,1.79499998688697,10.5269998759031,1.66949999332428,5.81599998474121,5.07600003480911,15.1579999923706,4.664,8.683
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,A05,8.3984,0,0,9.15200005471706,15.6095000505447,24.4285002201796,261.585998535156,293.688000917435,295.5734988451,16.397,283.616
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,B05,8.6372,0,1,NA,NA,NA,NA,NA,NA,NA,NA
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,C05,12.1094,0,0,2.54599998891353,4.45199996232986,7.49200004339218,282.536998316645,191.111001376063,394.787500798702,4.83,289.479
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,D05,12.4566,0,0,0,0,0.462999999523163,77.4430001620203,114.36249961704,105.844500780106,0.154,99.217
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,E05,13.8889,0,0,9.11000004410743,5.3914999961853,1.73499997705221,423.957502663136,218.438499450684,270.368500351906,5.412,304.255
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,F05,16.7752,0,0,29.1765001565218,45.6454992704093,30.8420000113547,177.863002747297,100.686000153422,135.620499551296,35.221,138.057
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,G05,15.191,0,0,6.69650000333787,14.4225001260638,0.854999989271164,39.0925000160933,112.822000190616,59.391999874264,7.325,70.436
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,H05,51.0851,0,0,12.3899999856949,47.7235006317496,27.7204995378852,413.499001383781,374.436499536037,379.453500270843,29.278,389.13
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,A06,8.0946,0,0,0,5.86249986290931,6.84399992227554,18.435999751091,164.778999969363,161.253500163555,4.235,114.823
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,B06,21.0503,0,0,27.8379999101162,24.9359999299049,24.5740002989768,11.5150000229478,26.765000294894,265.432999372482,25.783,101.238
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,C06,13.9757,0,0,246.558501666412,183.941998526454,91.6824990510941,288.680001117289,393.494997739792,295.287000179291,174.061,325.821
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,D06,22.6562,0,0,1.98300004005432,4.17099992930889,40.8524999916553,74.6170004606247,136.802501197904,151.080999523401,15.669,120.834
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,E06,26.5408,0,0,1.93549998104572,2.13550001382828,0,76.3170011341572,116.124001387507,75.6149994432925,1.357,89.352
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,F06,13.1727,0,3,NA,NA,NA,NA,NA,NA,NA,NA
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,G06,16.9488,0,0,0,5.76900011301041,0,123.66500005126,1.88999998569489,141.859999835491,1.923,89.138
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,H06,20.4427,0,0,1.95800000429154,13.1380002498627,6.87149991095066,8.47999991476535,98.6784980818627,317.040998518467,7.323,141.4
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,A07,6.3585,0,0,0.523000001907349,0,0,339.041002750397,8.88699999451636,107.285499181598,0.174,151.738
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,B07,14.8872,0,0,59.2704997360707,65.6899989694357,58.0379998087883,44.4069999009371,99.0810009166598,88.8704997003077,60.999,77.453
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,C07,14.4748,0,0,3.18399998545647,10.739000082016,7.32050010561943,6.46500011533499,6.52000003308057,6.97999980300665,7.081,6.655
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,D07,16.2543,0,0,4.72900006175042,4.00499987602234,0,464.044500442222,282.3090005517,215.314000606537,2.911,320.556
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,E07,15.842,0,0,18.9939996600151,31.6729995906353,17.9619999751449,440.440999150276,267.516498545185,436.555000722408,22.876,381.504
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,F07,8.7891,0,0,0,0,1.08449995517731,21.8830002062023,59.0755001306534,15.7220001886599,0.361,32.227
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,G07,15.7986,0,0,1.58499994874,0,0.336000006645918,5.16500008106232,13.5225004553795,9.11100001819431,0.64,9.266
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,H07,21.8316,0,0,58.1069998443127,14.7099997401237,26.3050000034272,3.48199999332428,47.5309996547876,20.698500122875,33.041,23.904
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,A08,9.3967,0,0,2.39200001955032,0.475999996066093,13.0299999713898,11.7865000963211,0.890999976545576,177.899502754211,5.299,63.526
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,B08,12.1528,0,0,1.81100000441074,1.08249998092651,14.722500026226,154.673999469727,163.387000963092,85.1790000712499,5.872,134.413
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,C08,15.5816,0,0,2.18599998950958,1.00899997353554,6.37349990010262,32.5849995836616,166.198500424623,317.302499670536,3.189,172.029
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,D08,13.368,0,0,21.7379997596145,28.2560001164675,10.7724999189377,66.7380012720823,303.047000288963,91.8199994564057,20.255,153.868
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,E08,45.3559,0,0,6.1924999654293,6.23350000381471,7.63050010055303,1.11500000953674,1.93299996852875,66.470500215888,6.686,23.173
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,F08,18.6632,0,0,9.26599985361099,18.8500004857779,5.98800003528595,25.1350003033877,9.29900002479552,17.4299998693168,11.368,17.288
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,G08,22.4609,0,0,1.38150003552437,0.495999991893768,2.3469999730587,119.209000200033,62.8865001499652,86.0479995980859,1.408,89.381
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,H08,23.546,0,0,1.29899996519089,11.3755000829697,42.0119995847344,19.6975000165403,55.8734997510911,113.762500531971,18.229,63.111
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,A09,6.4019,0,0,0.972999989986419,9.94049986451864,10.9874999821186,4.62099981307983,34.8209998011589,46.2040007561445,7.3,28.549
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,B09,16.6016,0,0,24.5210000351071,58.4050002731383,11.8675000071526,150.025999799371,169.117499999702,127.884000323713,31.598,149.009
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,C09,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,D09,15.1259,0,0,0,0,0.412999987602234,4.01800007373095,4.23099997639656,3.86799997091293,0.138,4.039
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,E09,27.1267,0,0,0,0,4.32350009679794,118.297501314432,382.018496632576,390.739501774311,1.441,297.018
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,F09,11.3932,0,0,0,32.9894998073578,4.01949995756149,225.488000959158,243.890999794006,267.628999829292,12.336,245.669
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,G09,17.296,0,0,23.6859999150038,28.840500049293,13.2325001060963,6.04000002145767,33.5825001373887,175.749497011304,21.92,71.791
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,H09,17.3828,0,0,0,15.0660001039505,19.0174998641014,1.40099999308586,251.196999549866,172.749500274658,11.361,141.782
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,A10,5.1432,0,0,25.3530000597239,24.6540004611015,14.3144999742508,15.8694999292493,20.268499892205,11.4420000910759,21.441,15.86
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,B10,7.4436,0,0,0,5.1259999498725,12.1884997207671,136.8144999668,215.131500601768,360.804999947547,5.771,237.584
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,C10,8.2465,0,0,0,2.87600004673004,6.84549996256828,223.981501165777,133.211999017745,173.296000223607,3.241,176.83
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,D10,8.5937,0,0,5.48349991440773,12.7570001780987,14.1185000985861,465.952002167702,364.360001802444,253.539999077097,10.786,361.284
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,E10,11.9141,0,0,13.5105002075434,22.5779995396733,8.9320001155138,619.108000695705,458.049001216889,340.380002759397,15.007,472.512
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,F10,18.5547,0,0,21.2170001417398,11.2980000972748,8.23749977350236,342.341999769211,227.094499778003,292.006500005722,13.584,287.148
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,G10,39.9089,0,0,0,0,0,164.499999357387,127.433500520885,163.001000154763,0,151.645
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,H10,39.1927,0,0,8.76450007222593,6.58300012350082,8.60199993848799,8.61649999022485,14.0229999087751,4.66299992799759,7.983,9.101
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,A11,8.2248,0,0,2.15499997138977,1.65299999713898,4.54150006175041,220.934499969706,236.168000262231,265.17750068754,2.783,240.76
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,B11,7.7257,0,0,0.868999995291233,13.707000285387,18.7854998148978,82.9629986584187,163.312498487532,57.0020002722741,11.121,101.092
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,C11,8.4635,0,0,11.5939999818802,0,3.06900000572205,219.419998347759,125.337001122534,237.291498929262,4.888,194.016
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,D11,14.8003,0,0,3.24000000953675,8.21849995478988,3.58100008964539,6.692999958992,4.32999977469445,4.97300001978874,5.013,5.332
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,E11,16.6016,0,0,4.80999998748304,22.532500397414,32.4640002893284,11.6610000059009,340.15650293231,298.19749892503,19.936,216.672
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,F11,13.6285,0,0,18.0880001485348,1.46099998056889,13.7530001699925,21.203999850899,498.169998526573,299.253000073135,11.101,272.876
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,G11,31.2934,0,0,1.63349997997284,5.10650008916855,2.55799999833107,200.567499510944,240.229500293732,235.115500658751,3.099,225.304
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,H11,14.9523,0,0,15.3994999043643,18.5960001833737,32.666499555111,38.739999845624,20.9090002775192,213.327500134707,22.221,90.992
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,A12,5.1215,0,0,8.57099995017052,3.05200004577637,6.28900009393692,5.34500002861024,20.5370004102588,67.4489998668432,5.971,31.11
P737470,50-32-8,1174,Benzo[a]pyrene,19737,0,B12,4.5573,0,0,27.0690003484488,9.49649995565415,9.28050020337105,470.529497683048,394.890498638153,370.200501441956,15.282,411.873
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,C12,5.7075,0,0,2.1370000243187,10.5429998934269,13.4970003217459,317.92849804461,220.154998749495,254.949500091374,8.726,264.344
P737470,50-32-8,1174,Benzo[a]pyrene,19737,1,D12,11.9358,0,0,1.34300000220537,2.13400000333786,4.09499993920326,230.642499923706,169.53500109911,235.455500602722,2.524,211.878
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,E12,14.8438,0,0,63.5245011150837,0.504000008106232,95.6179996728897,32.5400000810623,2.00999999046325,278.705499887466,53.216,104.418
P737470,50-32-8,1174,Benzo[a]pyrene,19737,5,F12,7.9861,0,0,2.05799996852875,10.1675001364201,0.342500001192093,364.582002282142,305.873497724533,376.858502354473,4.189,349.105
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,G12,11.2847,0,0,0,10.0645001977682,4.30900007486343,39.2359994649887,185.505000509322,143.809000983834,4.791,122.85
P737470,50-32-8,1174,Benzo[a]pyrene,19737,10,H12,33.0729,0,0,6.1100001335144,0.984000027179718,2.68049991130829,18.9210003167391,8.0550002604723,1.55900001525879,3.258,9.512
P737470,50-32-8,1174,Benzo[a]pyrene,19738,0,A01,3.5807,0,0,1.64300000667572,4.14900002628565,29.5945002827793,21.0060000866651,9.24600004404782,2.62300008535385,11.796,10.958
P737470,50-32-8,1174,Benzo[a]pyrene,19738,0,B01,5.0998,0,0,8.09650018811226,57.0400002002715,0.636500000953675,470.521999835968,312.889501050115,36.8869997859001,21.924,273.433
P737470,50-32-8,1174,Benzo[a]pyrene,19738,1,C01,3.5807,0,0,8.33400014042855,11.4394999146462,0.202500000596047,465.165499925614,126.905999340117,271.900500625372,6.659,287.991
P737470,50-32-8,1174,Benzo[a]pyrene,19738,1,D01,9.6137,0,0,0,6.40550004504621,19.3715000599623,3.01099991798401,43.3015000950545,145.765999600291,8.592,64.026
